node;gateway;RSSI;SNR;TOA;SF;BW;TXPOWER;FREQ;CHANNEL;DISTANCE;ENERGY;STATUS
33;0;-119.84476422869778;3.1861356412216537;92.672;9;250;14;867100000;867100000;1716.6391583556517;2.3278153938085575;RECEIVED
19;0;-121.62740441538844;1.4034954545309972;659.456;12;250;14;868300000;868300000;1564.9485614549765;16.56478578577581;RECEIVED
52;0;-118.00600813516166;5.024891734757773;329.728;12;500;14;867100000;867100000;1426.6972348750103;8.282392892887906;RECEIVED
18;0;-137.02089549287012;-13.989995622950687;92.672;10;500;14;867900000;867900000;1730.353143147375;2.3278153938085575;LOST
7;0;-104.05687609195716;18.974023777962273;185.344;10;250;14;868500000;868500000;550.3180898353243;4.655630787617115;RECEIVED
20;0;-99.92003562982943;23.11086424009001;1318.912;12;125;14;867900000;867900000;1622.9017222247317;33.12957157155162;RECEIVED
51;0;-104.57495453032078;18.455945339598657;164.864;11;500;14;867700000;867700000;1437.2769392152647;4.141196446443953;RECEIVED
59;0;-107.5031930982401;15.527706771679334;92.672;10;500;14;867700000;867700000;704.2627350641236;2.3278153938085575;RECEIVED
2;0;-116.57229379046623;6.4586060794532045;92.672;9;250;14;868300000;868300000;1208.1473420075881;2.3278153938085575;RECEIVED
74;0;-126.61372798383127;-3.5828281139118303;741.376;11;125;14;867900000;867900000;1565.0281147634378;18.62252315046846;RECEIVED
34;0;-117.34526621024773;5.6856336596717085;1318.912;12;125;14;868300000;868300000;1120.9442448221946;33.12957157155162;RECEIVED
7;0;-106.04487964922419;16.986020220695252;329.728;12;500;14;867300000;867300000;550.3180898353243;8.282392892887906;RECEIVED
30;0;-115.36136725284172;7.669532617077721;92.672;10;500;14;867500000;867500000;1436.112808939465;2.3278153938085575;RECEIVED
14;0;-124.25215100502078;-1.2212511351013404;92.672;9;250;14;867100000;867100000;660.7056833416827;2.3278153938085575;RECEIVED
24;0;-123.68771972666372;-0.6568198567442778;51.456;8;250;14;867900000;867900000;1824.7325831474595;1.2925162821975693;RECEIVED
6;0;-122.06394132098183;0.9669585489376118;28.288000000000004;7;250;14;867100000;867100000;1275.5547812618634;0.7105624337454299;RECEIVED
70;0;-123.9988512632784;-0.967951393358959;741.376;11;125;14;868500000;868500000;1818.3443018306516;18.62252315046846;RECEIVED
33;0;-126.95215208078568;-3.9212522108662426;92.672;10;500;14;867700000;867700000;1716.6391583556517;2.3278153938085575;RECEIVED
73;0;-113.18849439035031;9.842405479569123;659.456;12;250;14;868100000;868100000;1589.3426314045691;16.56478578577581;RECEIVED
85;0;-119.3582392659329;3.672660603986543;185.344;10;250;14;868100000;868100000;1659.3989875855655;4.655630787617115;RECEIVED
21;0;-95.46946782868244;27.561432041236998;14.144000000000002;7;500;14;867700000;867700000;187.2431574183687;0.35528121687271497;RECEIVED
71;0;-102.4239721939612;20.606927675958232;659.456;12;250;14;867300000;867300000;659.9401488013895;16.56478578577581;RECEIVED
6;0;-113.88088469023754;9.150015179681901;102.912;8;125;14;867100000;867100000;1275.5547812618634;2.5850325643951386;RECEIVED
9;0;-129.67546602931094;-6.644566159391502;92.672;9;250;14;868300000;868300000;1978.2355774780717;2.3278153938085575;LOST
19;0;-122.62319144156723;0.40770842835220833;741.376;11;125;14;867900000;867900000;1564.9485614549765;18.62252315046846;RECEIVED
64;0;-125.08754817552597;-2.0566483056065294;1318.912;12;125;14;868300000;868300000;1222.5207564700077;33.12957157155162;RECEIVED
25;0;-118.24110133261101;4.789798537308428;185.344;10;250;14;868100000;868100000;830.2656201481548;4.655630787617115;RECEIVED
0;0;-111.81663745319223;11.214262416727209;92.672;10;500;14;867700000;867700000;536.5901601781381;2.3278153938085575;RECEIVED
4;0;-118.64911946868747;4.381780401231964;51.456;8;250;14;867100000;867100000;1234.5189346462046;1.2925162821975693;RECEIVED
76;0;-115.90854645614067;7.122353413778768;28.288000000000004;7;250;14;867300000;867300000;1466.1272113974285;0.7105624337454299;RECEIVED
17;0;-116.34408220688982;6.686817663029615;185.344;10;250;14;868500000;868500000;1281.5588164419141;4.655630787617115;RECEIVED
74;0;-119.32791736238903;3.7029825075304075;14.144000000000002;7;500;14;868100000;868100000;1565.0281147634378;0.35528121687271497;RECEIVED
15;0;-119.14015087308812;3.89074899683132;46.336;9;500;14;867900000;867900000;1908.8470342067749;1.1639076969042788;RECEIVED
11;0;-134.51876100924838;-11.487861139328942;51.456;8;250;14;867300000;867300000;1941.7376238822794;1.2925162821975693;LOST
91;0;-124.31016778088178;-1.2792679109623464;46.336;9;500;14;868300000;868300000;1455.4119691688672;1.1639076969042788;RECEIVED
26;0;-112.29077091940518;10.740128950514261;46.336;9;500;14;867500000;867500000;1413.6849012421403;1.1639076969042788;RECEIVED
77;0;-113.8436963644517;9.187203505467735;329.728;12;500;14;868100000;868100000;1128.02171964905;8.282392892887906;RECEIVED
79;0;-118.70497916856289;4.3259207013565515;51.456;8;250;14;867700000;867700000;1373.5330356420263;1.2925162821975693;RECEIVED
10;0;-123.61045951350704;-0.5795596435876007;329.728;12;500;14;867700000;867700000;1906.2470983584474;8.282392892887906;RECEIVED
51;0;-127.0185339374315;-3.9876340675120616;46.336;9;500;14;867700000;867700000;1437.2769392152647;1.1639076969042788;RECEIVED
84;0;-110.9287551951036;12.102144674815833;25.728;8;500;14;867700000;867700000;732.5353233803814;0.6462581410987847;RECEIVED
12;0;-122.24998777203712;0.7809120978823216;329.728;11;250;14;867100000;867100000;1768.2086980896797;8.282392892887906;RECEIVED
44;0;-112.79378408805026;10.237115781869178;28.288000000000004;7;250;14;868300000;868300000;1166.3297132457872;0.7105624337454299;RECEIVED
29;0;-117.22593443684383;5.804965433075608;185.344;10;250;14;868100000;868100000;705.443123150265;4.655630787617115;RECEIVED
81;0;-111.08518453936283;11.94571533055661;14.144000000000002;7;500;14;867300000;867300000;1919.1378272547286;0.35528121687271497;RECEIVED
38;0;-138.60527401825505;-15.574374148335608;14.144000000000002;7;500;14;868100000;868100000;1640.6696803439747;0.35528121687271497;LOST
91;0;-106.86343995543304;16.1674599144864;14.144000000000002;7;500;14;867900000;867900000;1455.4119691688672;0.35528121687271497;RECEIVED
17;0;-132.4229167106174;-9.392016840697949;185.344;10;250;14;868300000;868300000;1281.5588164419141;4.655630787617115;LOST
61;0;-120.20922440709978;2.8216754628196554;1318.912;12;125;14;868100000;868100000;1391.0370232312296;33.12957157155162;RECEIVED
21;0;-84.77471746540999;38.256182404509445;28.288000000000004;7;250;14;867100000;867100000;187.2431574183687;0.7105624337454299;RECEIVED
37;0;-109.94779783845105;13.083102031468385;56.57600000000001;7;125;14;867700000;867700000;1621.4320830673112;1.4211248674908599;RECEIVED
46;0;-127.80302392316605;-4.772124053246614;102.912;8;125;14;868300000;868300000;1554.4568183130723;2.5850325643951386;LOST
95;0;-110.34408603724151;12.686813832677927;329.728;12;500;14;867300000;867300000;710.6708098690982;8.282392892887906;RECEIVED
79;0;-115.60543297508994;7.425466894829498;185.344;9;125;14;867500000;867500000;1373.5330356420263;4.655630787617115;RECEIVED
58;0;-116.60043115487906;6.4304687150403765;46.336;9;500;14;868500000;868500000;761.9087871917478;1.1639076969042788;RECEIVED
86;0;-112.54329707004212;10.487602799877322;46.336;9;500;14;867300000;867300000;1654.8305049158357;1.1639076969042788;RECEIVED
0;0;-102.28802497796512;20.742874891954315;28.288000000000004;7;250;14;868300000;868300000;536.5901601781381;0.7105624337454299;RECEIVED
38;0;-120.36894352030401;2.661956349615423;102.912;8;125;14;867900000;867900000;1640.6696803439747;2.5850325643951386;RECEIVED
16;0;-104.9798088457405;18.051091024178945;28.288000000000004;7;250;14;868500000;868500000;547.2988214860325;0.7105624337454299;RECEIVED
77;0;-114.6971494808543;8.33375038906513;1318.912;12;125;14;867100000;867100000;1128.02171964905;33.12957157155162;RECEIVED
62;0;-96.06439837814652;26.966501491772917;164.864;11;500;14;867900000;867900000;406.5907032877166;4.141196446443953;RECEIVED
61;0;-105.61183212018385;17.41906774973559;14.144000000000002;7;500;14;867700000;867700000;1391.0370232312296;0.35528121687271497;RECEIVED
90;0;-120.49597323896506;2.5349266309543736;329.728;11;250;14;868100000;868100000;1557.48418932585;8.282392892887906;RECEIVED
54;0;-123.14161285026444;-0.11071298034499932;659.456;12;250;14;867700000;867700000;757.4991749170424;16.56478578577581;RECEIVED
9;0;-137.85751673999792;-14.826616870078482;56.57600000000001;7;125;14;867700000;867700000;1978.2355774780717;1.4211248674908599;LOST
81;0;-111.43372748131024;11.597172388609195;92.672;9;250;14;868100000;868100000;1919.1378272547286;2.3278153938085575;RECEIVED
25;0;-124.21944756468511;-1.1885476947656741;329.728;11;250;14;867500000;867500000;830.2656201481548;8.282392892887906;RECEIVED
60;0;-107.73862041155672;15.292279458362714;370.688;10;125;14;867700000;867700000;1368.5148884831324;9.31126157523423;RECEIVED
70;0;-115.13672743432682;7.894172435592623;185.344;9;125;14;867500000;867500000;1818.3443018306516;4.655630787617115;RECEIVED
72;0;-124.88776199713536;-1.8568621272159191;659.456;12;250;14;868100000;868100000;1854.0844101604437;16.56478578577581;RECEIVED
71;0;-113.17497924732893;9.855920622590503;25.728;8;500;14;867900000;867900000;659.9401488013895;0.6462581410987847;RECEIVED
40;0;-132.18177819622926;-9.150878326309822;92.672;10;500;14;867100000;867100000;1233.2497719440291;2.3278153938085575;LOST
24;0;-131.04041334680778;-8.009513476888344;56.57600000000001;7;125;14;868300000;868300000;1824.7325831474595;1.4211248674908599;LOST
17;0;-121.30255657901495;1.7283432909044905;28.288000000000004;7;250;14;867300000;867300000;1281.5588164419141;0.7105624337454299;RECEIVED
96;0;-130.80237570811903;-7.771475838199592;329.728;12;500;14;867100000;867100000;1327.621180909675;8.282392892887906;RECEIVED
70;0;-136.74689323326666;-13.715993363347224;14.144000000000002;7;500;14;867900000;867900000;1818.3443018306516;0.35528121687271497;LOST
2;0;-111.26263790781215;11.768261962107289;1318.912;12;125;14;867100000;867100000;1208.1473420075881;33.12957157155162;RECEIVED
26;0;-104.70238257956755;18.328517290351883;25.728;8;500;14;867100000;867100000;1413.6849012421403;0.6462581410987847;RECEIVED
7;0;-102.11259394871317;20.91830592120627;102.912;8;125;14;867700000;867700000;550.3180898353243;2.5850325643951386;RECEIVED
96;0;-116.41063179614662;6.62026807377282;28.288000000000004;7;250;14;868500000;868500000;1327.621180909675;0.7105624337454299;RECEIVED
88;0;-131.42549335701784;-8.394593487098405;329.728;12;500;14;868500000;868500000;1162.4198897128351;8.282392892887906;RECEIVED
61;0;-103.18197868027318;19.848921189646262;46.336;9;500;14;868100000;868100000;1391.0370232312296;1.1639076969042788;RECEIVED
40;0;-125.19697693410393;-2.166077064184492;92.672;9;250;14;867500000;867500000;1233.2497719440291;2.3278153938085575;RECEIVED
46;0;-134.01537792846875;-10.984478058549314;14.144000000000002;7;500;14;867300000;867300000;1554.4568183130723;0.35528121687271497;LOST
11;0;-111.64919970677231;11.38170016314713;370.688;10;125;14;867300000;867300000;1941.7376238822794;9.31126157523423;RECEIVED
36;0;-119.2588141394541;3.772085730465335;185.344;10;250;14;867500000;867500000;1601.5773474921527;4.655630787617115;RECEIVED
73;0;-120.12397057715438;2.9069292927650565;659.456;12;250;14;867100000;867100000;1589.3426314045691;16.56478578577581;RECEIVED
22;0;-120.62226167831645;2.4086381916029893;56.57600000000001;7;125;14;868500000;868500000;1876.5638811402077;1.4211248674908599;RECEIVED
53;0;-109.50129163340907;13.52960823651037;92.672;9;250;14;867100000;867100000;1317.0337884807664;2.3278153938085575;RECEIVED
2;0;-114.51900928076805;8.511890589151392;329.728;11;250;14;868100000;868100000;1208.1473420075881;8.282392892887906;RECEIVED
69;0;-118.44325949236159;4.587640377557847;28.288000000000004;7;250;14;867500000;867500000;1778.1858732989642;0.7105624337454299;RECEIVED
26;0;-125.60082960388104;-2.569929733961601;185.344;10;250;14;867900000;867900000;1413.6849012421403;4.655630787617115;RECEIVED
29;0;-118.82920498824896;4.201694881670477;741.376;11;125;14;867500000;867500000;705.443123150265;18.62252315046846;RECEIVED
24;0;-130.82132976106044;-7.790429891141002;46.336;9;500;14;868300000;868300000;1824.7325831474595;1.1639076969042788;LOST
91;0;-121.45244370612212;1.5784561637973127;329.728;11;250;14;868300000;868300000;1455.4119691688672;8.282392892887906;RECEIVED
68;0;-128.20953271548697;-5.178632845567535;56.57600000000001;7;125;14;868100000;868100000;1551.684568461;1.4211248674908599;LOST
88;0;-122.75752519174958;0.2733746781698585;25.728;8;500;14;867100000;867100000;1162.4198897128351;0.6462581410987847;RECEIVED
72;0;-121.72588341659522;1.305016453324214;92.672;9;250;14;868500000;868500000;1854.0844101604437;2.3278153938085575;RECEIVED
47;0;-115.53154937073043;7.499350499189006;51.456;8;250;14;868100000;868100000;1152.1128416956387;1.2925162821975693;RECEIVED
96;0;-116.75729094478993;6.273608925129508;14.144000000000002;7;500;14;868500000;868500000;1327.621180909675;0.35528121687271497;RECEIVED
82;0;-113.35852436466996;9.672375505249477;56.57600000000001;7;125;14;868300000;868300000;355.0;1.4211248674908599;RECEIVED
85;0;-119.63098278383728;3.399917086082155;102.912;8;125;14;868500000;868500000;1659.3989875855655;2.5850325643951386;RECEIVED
67;0;-110.83167636108602;12.199223508833413;185.344;10;250;14;868500000;868500000;1451.0013783590973;4.655630787617115;RECEIVED
27;0;-127.93230602382641;-4.901406153906976;92.672;10;500;14;868300000;868300000;1821.160344395847;2.3278153938085575;RECEIVED
31;0;-114.0794219302202;8.951477939699231;164.864;11;500;14;867900000;867900000;1009.7573966057391;4.141196446443953;RECEIVED
89;0;-122.92499894365491;0.10590092626452474;92.672;9;250;14;868500000;868500000;1309.8045655745746;2.3278153938085575;RECEIVED
64;0;-116.48669512235884;6.544204747560599;14.144000000000002;7;500;14;868300000;868300000;1222.5207564700077;0.35528121687271497;RECEIVED
66;0;-132.90854740430555;-9.877647534386114;1318.912;12;125;14;867900000;867900000;1452.8816194033154;33.12957157155162;RECEIVED
25;0;-122.54139508414067;0.4895047857787631;185.344;10;250;14;867300000;867300000;830.2656201481548;4.655630787617115;RECEIVED
47;0;-115.15401073447424;7.876889135445197;92.672;9;250;14;868500000;868500000;1152.1128416956387;2.3278153938085575;RECEIVED
54;0;-122.83971975043445;0.19118011948498292;51.456;8;250;14;867300000;867300000;757.4991749170424;1.2925162821975693;RECEIVED
59;0;-114.64147913453002;8.389420735389422;329.728;11;250;14;867700000;867700000;704.2627350641236;8.282392892887906;RECEIVED
50;0;-116.61784708340551;6.41305278651393;51.456;8;250;14;868500000;868500000;1161.0288540772792;1.2925162821975693;RECEIVED
70;0;-121.95525412595475;1.0756457439646852;56.57600000000001;7;125;14;867100000;867100000;1818.3443018306516;1.4211248674908599;RECEIVED
78;0;-116.05747116069182;6.973428709227619;14.144000000000002;7;500;14;867900000;867900000;1112.96046650364;0.35528121687271497;RECEIVED
20;0;-124.24653188845878;-1.2156320185393383;46.336;9;500;14;867900000;867900000;1622.9017222247317;1.1639076969042788;RECEIVED
61;0;-120.38785997147986;2.643039898439582;28.288000000000004;7;250;14;867700000;867700000;1391.0370232312296;0.7105624337454299;RECEIVED
22;0;-105.50827822967759;17.52262164024185;185.344;10;250;14;867900000;867900000;1876.5638811402077;4.655630787617115;RECEIVED
25;0;-106.88714310342014;16.143756766499294;164.864;11;500;14;867900000;867900000;830.2656201481548;4.141196446443953;RECEIVED
50;0;-112.78164459622353;10.249255273695908;164.864;11;500;14;867900000;867900000;1161.0288540772792;4.141196446443953;RECEIVED
54;0;-111.75073976792946;11.280160101989978;92.672;9;250;14;868100000;868100000;757.4991749170424;2.3278153938085575;RECEIVED
25;0;-108.83454853248706;14.196351337432375;185.344;9;125;14;868100000;868100000;830.2656201481548;4.655630787617115;RECEIVED
25;0;-107.7211634602578;15.309736409661639;92.672;10;500;14;867100000;867100000;830.2656201481548;2.3278153938085575;RECEIVED
71;0;-106.96953623707623;16.06136363284321;370.688;10;125;14;867300000;867300000;659.9401488013895;9.31126157523423;RECEIVED
60;0;-121.38539431265724;1.6455055572621973;92.672;9;250;14;867300000;867300000;1368.5148884831324;2.3278153938085575;RECEIVED
82;0;-97.95753774747811;25.073362122441324;14.144000000000002;7;500;14;868100000;868100000;355.0;0.35528121687271497;RECEIVED
12;0;-109.55151287834613;13.479386991573307;370.688;10;125;14;868500000;868500000;1768.2086980896797;9.31126157523423;RECEIVED
4;0;-119.59052426318303;3.44037560673641;25.728;8;500;14;867100000;867100000;1234.5189346462046;0.6462581410987847;RECEIVED
20;0;-110.85912161158454;12.171778258334896;56.57600000000001;7;125;14;868500000;868500000;1622.9017222247317;1.4211248674908599;RECEIVED
8;0;-128.43869250650962;-5.407792636590187;659.456;12;250;14;868100000;868100000;802.0280543721647;16.56478578577581;RECEIVED
62;0;-111.30863243405567;11.72226743586377;51.456;8;250;14;868300000;868300000;406.5907032877166;1.2925162821975693;RECEIVED
12;0;-123.56945011246663;-0.5385502425471884;185.344;10;250;14;867100000;867100000;1768.2086980896797;4.655630787617115;RECEIVED
8;0;-106.02064450319827;17.010255366721168;51.456;8;250;14;867300000;867300000;802.0280543721647;1.2925162821975693;RECEIVED
31;0;-113.57549833714238;9.45540153277706;370.688;10;125;14;868300000;868300000;1009.7573966057391;9.31126157523423;RECEIVED
63;0;-113.61856816333719;9.41233170658225;92.672;9;250;14;867300000;867300000;1978.9757451772873;2.3278153938085575;RECEIVED
44;0;-107.41504323630616;15.615856633613276;185.344;10;250;14;867500000;867500000;1166.3297132457872;4.655630787617115;RECEIVED
33;0;-115.76764534098777;7.263254528931668;185.344;9;125;14;868300000;868300000;1716.6391583556517;4.655630787617115;RECEIVED
80;0;-124.58565407296325;-1.5547542030438137;329.728;12;500;14;867100000;867100000;1032.3376385659878;8.282392892887906;RECEIVED
86;0;-125.79413880288465;-2.7632389329652085;741.376;11;125;14;868100000;868100000;1654.8305049158357;18.62252315046846;RECEIVED
9;0;-131.45998249459413;-8.429082624674692;329.728;12;500;14;868300000;868300000;1978.2355774780717;8.282392892887906;RECEIVED
95;0;-111.68541669969291;11.34548317022653;51.456;8;250;14;867300000;867300000;710.6708098690982;1.2925162821975693;RECEIVED
49;0;-119.99930958338743;3.0315902865320083;25.728;8;500;14;867700000;867700000;1324.5667216112595;0.6462581410987847;RECEIVED
5;0;-96.55082262866718;26.48007724125226;92.672;9;250;14;868500000;868500000;346.10114128676315;2.3278153938085575;RECEIVED
97;0;-122.42819937467237;0.6027004952470634;185.344;9;125;14;867300000;867300000;1919.6856513502412;4.655630787617115;RECEIVED
76;0;-119.60125886955592;3.4296410003635174;92.672;9;250;14;868500000;868500000;1466.1272113974285;2.3278153938085575;RECEIVED
96;0;-115.06614515002784;7.9647547198916016;329.728;12;500;14;868300000;868300000;1327.621180909675;8.282392892887906;RECEIVED
53;0;-122.18098737108625;0.8499124988331914;46.336;9;500;14;867700000;867700000;1317.0337884807664;1.1639076969042788;RECEIVED
52;0;-119.48060617302303;3.5502936968964036;56.57600000000001;7;125;14;868300000;868300000;1426.6972348750103;1.4211248674908599;RECEIVED
61;0;-113.23297999184925;9.79791987807019;185.344;10;250;14;867700000;867700000;1391.0370232312296;4.655630787617115;RECEIVED
65;0;-100.3159899792341;22.714909890685334;185.344;10;250;14;867100000;867100000;461.8679464955324;4.655630787617115;RECEIVED
86;0;-122.6658168474101;0.36508302250933866;102.912;8;125;14;867900000;867900000;1654.8305049158357;2.5850325643951386;RECEIVED
20;0;-114.00497822504573;9.025921644873705;102.912;8;125;14;868300000;868300000;1622.9017222247317;2.5850325643951386;RECEIVED
1;0;-108.70396112966063;14.32693874025881;14.144000000000002;7;500;14;868500000;868500000;1684.910086621835;0.35528121687271497;RECEIVED
87;0;-105.79945507050512;17.23144479941432;25.728;8;500;14;867300000;867300000;710.7460868692841;0.6462581410987847;RECEIVED
10;0;-126.25796437971346;-3.227064509794019;164.864;11;500;14;867300000;867300000;1906.2470983584474;4.141196446443953;RECEIVED
52;0;-118.99287356245787;4.038026307461564;92.672;10;500;14;868500000;868500000;1426.6972348750103;2.3278153938085575;RECEIVED
20;0;-121.39823172883149;1.6326681410879473;164.864;11;500;14;867300000;867300000;1622.9017222247317;4.141196446443953;RECEIVED
56;0;-140.60066998603017;-17.569770116110732;28.288000000000004;7;250;14;867100000;867100000;1737.4199262124284;0.7105624337454299;LOST
65;0;-118.51909276888279;4.511807101036652;659.456;12;250;14;867700000;867700000;461.8679464955324;16.56478578577581;RECEIVED
44;0;-111.1744585661673;11.856441303752135;329.728;12;500;14;867900000;867900000;1166.3297132457872;8.282392892887906;RECEIVED
44;0;-109.48561899211421;13.545280877805226;14.144000000000002;7;500;14;867300000;867300000;1166.3297132457872;0.35528121687271497;RECEIVED
16;0;-112.60131137668324;10.429588493236196;14.144000000000002;7;500;14;868100000;868100000;547.2988214860325;0.35528121687271497;RECEIVED
95;0;-122.014750251788;1.0161496181314362;51.456;8;250;14;868300000;868300000;710.6708098690982;1.2925162821975693;RECEIVED
49;0;-112.97298094374315;10.057918926176285;659.456;12;250;14;868300000;868300000;1324.5667216112595;16.56478578577581;RECEIVED
35;0;-128.14902213276702;-5.118122262847578;92.672;10;500;14;867300000;867300000;1585.598309787192;2.3278153938085575;RECEIVED
72;0;-120.13202916727485;2.8988707026445866;659.456;12;250;14;868100000;868100000;1854.0844101604437;16.56478578577581;RECEIVED
12;0;-126.3557819879108;-3.324882117991365;92.672;9;250;14;867100000;867100000;1768.2086980896797;2.3278153938085575;RECEIVED
49;0;-135.69243356465705;-12.661533694737614;741.376;11;125;14;867300000;867300000;1324.5667216112595;18.62252315046846;LOST
54;0;-114.29693090850708;8.733968961412359;28.288000000000004;7;250;14;867300000;867300000;757.4991749170424;0.7105624337454299;RECEIVED
10;0;-126.12311556913124;-3.092215699211806;92.672;10;500;14;867100000;867100000;1906.2470983584474;2.3278153938085575;RECEIVED
98;0;-115.07974810945367;7.951151760465763;1318.912;12;125;14;867900000;867900000;1791.842068933532;33.12957157155162;RECEIVED
73;0;-116.0696470201026;6.9612528498168444;92.672;10;500;14;868100000;868100000;1589.3426314045691;2.3278153938085575;RECEIVED
67;0;-121.0362805934007;1.9946192765187334;25.728;8;500;14;867500000;867500000;1451.0013783590973;0.6462581410987847;RECEIVED
58;0;-104.3912979489944;18.63960192092503;185.344;10;250;14;868100000;868100000;761.9087871917478;4.655630787617115;RECEIVED
43;0;-100.42324779706179;22.607652072857647;102.912;8;125;14;868100000;868100000;347.8807266866045;2.5850325643951386;RECEIVED
21;0;-110.21208794744126;12.818811922478176;659.456;12;250;14;867900000;867900000;187.2431574183687;16.56478578577581;RECEIVED
28;0;-113.80325537334316;9.227644496576275;92.672;9;250;14;868300000;868300000;988.4057871137744;2.3278153938085575;RECEIVED
82;0;-107.39337837173338;15.63752149818606;28.288000000000004;7;250;14;867700000;867700000;355.0;0.7105624337454299;RECEIVED
65;0;-117.75693651770456;5.273963352214878;25.728;8;500;14;867900000;867900000;461.8679464955324;0.6462581410987847;RECEIVED
38;0;-123.77228488879223;-0.7413850188727906;92.672;9;250;14;867100000;867100000;1640.6696803439747;2.3278153938085575;RECEIVED
58;0;-121.69902412191507;1.3318757480043644;185.344;10;250;14;867700000;867700000;761.9087871917478;4.655630787617115;RECEIVED
65;0;-107.94244590706168;15.088453962857756;25.728;8;500;14;868500000;868500000;461.8679464955324;0.6462581410987847;RECEIVED
24;0;-115.96772808342777;7.063171786491665;659.456;12;250;14;867900000;867900000;1824.7325831474595;16.56478578577581;RECEIVED
21;0;-103.38530028924242;19.645599580677015;185.344;9;125;14;868500000;868500000;187.2431574183687;4.655630787617115;RECEIVED
69;0;-120.44822472036509;2.5826751495543476;1318.912;12;125;14;868100000;868100000;1778.1858732989642;33.12957157155162;RECEIVED
2;0;-117.71862575740298;5.312274112516462;1318.912;12;125;14;867500000;867500000;1208.1473420075881;33.12957157155162;RECEIVED
19;0;-125.14688361915609;-2.115983749236648;14.144000000000002;7;500;14;867500000;867500000;1564.9485614549765;0.35528121687271497;LOST
70;0;-123.39848352621468;-0.36758365629523837;28.288000000000004;7;250;14;867700000;867700000;1818.3443018306516;0.7105624337454299;RECEIVED
15;0;-108.9053381188467;14.125561751072738;741.376;11;125;14;868100000;868100000;1908.8470342067749;18.62252315046846;RECEIVED
93;0;-132.1594865496924;-9.128586679772951;741.376;11;125;14;867500000;867500000;1738.2865126324832;18.62252315046846;RECEIVED
93;0;-98.47325210421323;24.557647765706207;25.728;8;500;14;867500000;867500000;1738.2865126324832;0.6462581410987847;RECEIVED
11;0;-111.57709638809328;11.453803481826156;659.456;12;250;14;868100000;868100000;1941.7376238822794;16.56478578577581;RECEIVED
93;0;-113.61477640136748;9.416123468551959;329.728;11;250;14;867700000;867700000;1738.2865126324832;8.282392892887906;RECEIVED
20;0;-118.76402223743267;4.266877632486768;329.728;11;250;14;867500000;867500000;1622.9017222247317;8.282392892887906;RECEIVED
65;0;-100.12296387321612;22.907935996703316;51.456;8;250;14;868100000;868100000;461.8679464955324;1.2925162821975693;RECEIVED
91;0;-111.55332007190627;11.477579798013167;14.144000000000002;7;500;14;867100000;867100000;1455.4119691688672;0.35528121687271497;RECEIVED
72;0;-129.28977410844897;-6.258874238529529;329.728;11;250;14;867100000;867100000;1854.0844101604437;8.282392892887906;RECEIVED
86;0;-119.28805963839895;3.742840231520489;164.864;11;500;14;867900000;867900000;1654.8305049158357;4.141196446443953;RECEIVED
6;0;-107.55825693548317;15.472642934436266;370.688;10;125;14;867900000;867900000;1275.5547812618634;9.31126157523423;RECEIVED
0;0;-108.47815646282551;14.552743407093928;25.728;8;500;14;867500000;867500000;536.5901601781381;0.6462581410987847;RECEIVED
27;0;-122.8145779547308;0.21632191518864374;92.672;10;500;14;868500000;868500000;1821.160344395847;2.3278153938085575;RECEIVED
42;0;-124.54859894432272;-1.5176990744032821;25.728;8;500;14;868300000;868300000;1395.8198307804628;0.6462581410987847;LOST
37;0;-120.52697362895256;2.5039262409668765;28.288000000000004;7;250;14;867300000;867300000;1621.4320830673112;0.7105624337454299;RECEIVED
16;0;-114.99191440494769;8.038985464971745;28.288000000000004;7;250;14;867500000;867500000;547.2988214860325;0.7105624337454299;RECEIVED
93;0;-112.12010410889465;10.910795761024787;46.336;9;500;14;867300000;867300000;1738.2865126324832;1.1639076969042788;RECEIVED
92;0;-133.3417565198866;-10.31085664996715;329.728;11;250;14;867500000;867500000;1779.99157301376;8.282392892887906;LOST
30;0;-129.81348072935407;-6.782580859434631;185.344;9;125;14;867700000;867700000;1436.112808939465;4.655630787617115;RECEIVED
45;0;-115.81357655623813;7.217323313681305;329.728;12;500;14;867100000;867100000;1676.4620484818618;8.282392892887906;RECEIVED
49;0;-125.62544847929212;-2.59454860937268;329.728;12;500;14;867900000;867900000;1324.5667216112595;8.282392892887906;RECEIVED
68;0;-111.75048896505386;11.280410904865576;370.688;10;125;14;867900000;867900000;1551.684568461;9.31126157523423;RECEIVED
5;0;-117.8109358306483;5.219964039271133;46.336;9;500;14;867900000;867900000;346.10114128676315;1.1639076969042788;RECEIVED
36;0;-125.50179280670679;-2.470892936787351;102.912;8;125;14;868100000;868100000;1601.5773474921527;2.5850325643951386;RECEIVED
60;0;-119.95304255345536;3.077857316464076;25.728;8;500;14;867100000;867100000;1368.5148884831324;0.6462581410987847;RECEIVED
82;0;-98.82894709772867;24.201952772190765;329.728;11;250;14;867500000;867500000;355.0;8.282392892887906;RECEIVED
19;0;-118.98306655493602;4.047833314983421;741.376;11;125;14;867500000;867500000;1564.9485614549765;18.62252315046846;RECEIVED
89;0;-123.94366797428387;-0.9127681043644316;329.728;11;250;14;867500000;867500000;1309.8045655745746;8.282392892887906;RECEIVED
55;0;-110.8137721384549;12.217127731464544;185.344;10;250;14;867100000;867100000;1079.0240961164861;4.655630787617115;RECEIVED
