node_id,x,y,cluster_id,role,residual_energy_J,alive
794,-631,1594,0,CM,0.99759,YES
817,-746,1268,0,CH,0.954404,YES
834,-880,1025,0,CM,0.99844,YES
848,-274,962,0,CM,0.993652,YES
851,-856,1680,0,CM,0.996343,YES
859,-1298,1460,0,CM,0.993149,YES
862,-509,1257,0,CM,0.998854,YES
871,-1304,1384,0,CM,0.993484,YES
877,-1027,904,0,CM,0.995751,YES
878,-922,1134,0,CM,0.999001,YES
879,-797,1731,0,CM,0.995641,YES
900,-453,1359,0,CM,0.998097,YES
928,-1155,1009,0,CM,0.995293,YES
929,-1031,1481,0,CM,0.997448,YES
937,-1035,1358,0,CM,0.998148,YES
946,-761,938,0,CM,0.997798,YES
972,-188,791,0,CM,0.989202,YES
997,-841,1572,0,CM,0.997951,YES
1007,-735,1557,0,CM,0.998307,YES
1008,-434,1531,0,CM,0.99665,YES
1010,-1166,1563,0,CM,0.994711,YES
1026,-1256,1097,0,CM,0.994193,YES
1028,-240,785,0,CM,0.990193,YES
1035,-1252,1536,0,CM,0.993423,YES
1045,-207,780,0,CM,0.989407,YES
1047,-836,1180,0,CM,0.999663,YES
1050,-404,1702,0,CM,0.993874,YES
1053,-691,1367,0,CM,0.999723,YES
1061,-803,1718,0,CM,0.995865,YES
1063,-1259,1521,0,CM,0.993436,YES
1077,-494,1563,0,CM,0.996969,YES
1090,-1190,1341,0,CM,0.995931,YES
1103,-588,1255,0,CM,0.999477,YES
1106,-556,1719,0,CM,0.99519,YES
1118,-348,655,0,CM,0.989297,YES
1136,-327,1531,0,CM,0.995085,YES
1148,-1271,1059,0,CM,0.993594,YES
1164,-1092,1350,0,CM,0.997451,YES
1165,-1199,1217,0,CM,0.995824,YES
1168,-316,1383,0,CM,0.996018,YES
1170,-657,849,0,CM,0.99631,YES
1180,-627,952,0,CM,0.9977,YES
1190,-511,1152,0,CM,0.998606,YES
1209,-884,972,0,CM,0.997847,YES
1228,-887,1059,0,CM,0.998709,YES
1237,-842,1678,0,CM,0.996434,YES
1251,-1417,1381,0,CM,0.99072,YES
1257,-457,1575,0,CM,0.996425,YES
1275,-696,1062,0,CM,0.999081,YES
1310,-587,1793,0,CM,0.993962,YES
1344,-903,1615,0,CM,0.997079,YES
1350,-509,1099,0,CM,0.998285,YES
1381,-735,1840,0,CM,0.993434,YES
1382,-1109,1629,0,CM,0.994738,YES
1391,-829,1009,0,CM,0.998501,YES
1393,-1052,1112,0,CM,0.997621,YES
1397,-863,1470,0,CM,0.99889,YES
1417,-1397,1355,0,CM,0.991353,YES
1425,-734,1765,0,CM,0.995037,YES
1431,-477,1374,0,CM,0.998308,YES
1445,-797,1565,0,CM,0.998164,YES
1452,-1262,1305,0,CM,0.994627,YES
1457,-1028,1271,0,CM,0.998389,YES
1461,-1037,1000,0,CM,0.99685,YES
1476,-531,1827,0,CM,0.992806,YES
1479,-928,1298,0,CM,0.9993,YES
1486,-1337,1165,0,CM,0.992782,YES
1503,-501,1766,0,CM,0.993819,YES
1507,-931,1314,0,CM,0.999253,YES
1519,-349,1174,0,CM,0.996651,YES
1526,-575,1425,0,CM,0.998902,YES
1541,-347,820,0,CM,0.992782,YES
1547,-1393,1257,0,CM,0.991605,YES
1548,-1095,1533,0,CM,0.996139,YES
1549,-987,1331,0,CM,0.998739,YES
1550,-427,1465,0,CM,0.997169,YES
1554,-1019,1703,0,CM,0.994705,YES
1563,-403,675,0,CM,0.990594,YES
1564,-318,1452,0,CM,0.995639,YES
1591,-1233,1049,0,CM,0.994277,YES
1610,-374,1163,0,CM,0.996992,YES
1614,-554,689,0,CM,0.992538,YES
1620,-1086,1510,0,CM,0.996497,YES
1627,-905,898,0,CM,0.996736,YES
1630,-209,1149,0,CM,0.993929,YES
1634,-344,1717,0,CM,0.992716,YES
1635,-458,1199,0,CM,0.998226,YES
1637,-238,756,0,CM,0.989576,YES
1640,-356,1188,0,CM,0.99681,YES
1644,-932,1557,0,CM,0.997618,YES
1669,-594,1258,0,CM,0.999516,YES
1683,-872,1369,0,CM,0.999458,YES
1686,-559,1182,0,CM,0.999133,YES
1713,-351,1889,0,CM,0.989147,YES
1719,-420,1430,0,CM,0.99733,YES
1729,-276,1393,0,CM,0.99525,YES
1734,-340,1800,0,CM,0.991023,YES
1746,-421,1782,0,CM,0.992584,YES
1762,-708,1606,0,CM,0.997666,YES
1763,-233,730,0,CM,0.988928,YES
1809,-301,1385,0,CM,0.995746,YES
1828,-688,1484,0,CM,0.99898,YES
1833,-907,1525,0,CM,0.998141,YES
1847,-482,1569,0,CM,0.996774,YES
1850,-699,853,0,CM,0.996491,YES
1854,-1123,1090,0,CM,0.996504,YES
1861,-224,1075,0,CM,0.993785,YES
1864,-731,843,0,CM,0.996363,YES
1874,-940,1316,0,CM,0.999181,YES
1890,-1505,1295,0,CM,0.988444,YES
1894,-580,1492,0,CM,0.998425,YES
1898,-806,1317,0,CM,0.99986,YES
1907,-635,1502,0,CM,0.998638,YES
1915,-734,895,0,CM,0.997195,YES
1925,-910,1694,0,CM,0.995813,YES
1930,-1403,1351,0,CM,0.991209,YES
1938,-721,1289,0,CM,0.999959,YES
1961,-928,1688,0,CM,0.99579,YES
1971,-956,1538,0,CM,0.99764,YES
1977,-376,1710,0,CM,0.993335,YES
1980,-631,1307,0,CM,0.999685,YES
1984,-496,1321,0,CM,0.998674,YES
1985,-681,825,0,CM,0.995971,YES
1991,-1371,1455,0,CM,0.991468,YES
3,487,-1221,1,CM,0.999167,YES
6,27,-1211,1,CM,0.996703,YES
7,393,-1656,1,CM,0.998627,YES
23,719,-1508,1,CM,0.997525,YES
44,184,-764,1,CM,0.991167,YES
52,191,-1196,1,CM,0.998412,YES
57,315,-1169,1,CM,0.998846,YES
64,760,-1794,1,CM,0.994029,YES
75,675,-1222,1,CM,0.997716,YES
83,80,-1844,1,CM,0.994081,YES
103,122,-1769,1,CM,0.995793,YES
111,151,-1937,1,CM,0.993012,YES
120,519,-1401,1,CM,0.999631,YES
121,23,-840,1,CM,0.991147,YES
129,460,-1777,1,CM,0.99697,YES
153,243,-1652,1,CM,0.998255,YES
164,122,-1240,1,CM,0.998089,YES
167,403,-1486,1,CM,0.999813,YES
175,371,-1838,1,CM,0.996068,YES
176,54,-1054,1,CM,0.995423,YES
192,881,-1489,1,CM,0.994926,YES
205,627,-1426,1,CM,0.99881,YES
221,374,-1120,1,CM,0.998453,YES
222,148,-1279,1,CM,0.998564,YES
249,456,-1738,1,CM,0.997545,YES
257,-15,-1001,1,CM,0.993627,YES
270,895,-1673,1,CM,0.993284,YES
273,65,-1927,1,CM,0.992267,YES
274,326,-1070,1,CM,0.99778,YES
276,273,-1947,1,CM,0.993648,YES
286,785,-1691,1,CM,0.995071,YES
293,197,-1677,1,CM,0.997679,YES
325,390,-1710,1,CM,0.998008,YES
335,346,-1411,1,CM,0.999942,YES
339,391,-1653,1,CM,0.998659,YES
364,250,-1028,1,CM,0.996896,YES
396,-126,-1739,1,CM,0.992364,YES
399,286,-1702,1,CM,0.997903,YES
402,194,-1700,1,CM,0.997387,YES
410,-18,-799,1,CM,0.989571,YES
416,187,-1776,1,CM,0.996292,YES
425,630,-1200,1,CM,0.998031,YES
449,-95,-1280,1,CM,0.995064,YES
458,924,-1548,1,CM,0.993751,YES
463,753,-1316,1,CM,0.997173,YES
492,-49,-1842,1,CM,0.9922,YES
516,233,-1303,1,CM,0.999333,YES
517,148,-1376,1,CM,0.99883,YES
523,-61,-1678,1,CM,0.994375,YES
527,113,-1619,1,CM,0.997484,YES
536,291,-1406,1,CM,0.999794,YES
544,-65,-1414,1,CM,0.995887,YES
552,589,-1741,1,CM,0.996783,YES
558,240,-1849,1,CM,0.995444,YES
559,595,-1470,1,CM,0.999005,YES
591,-75,-1334,1,CM,0.995634,YES
596,665,-1199,1,CM,0.997658,YES
605,-90,-1777,1,CM,0.992526,YES
614,814,-1527,1,CM,0.99599,YES
628,579,-1758,1,CM,0.996622,YES
650,194,-1138,1,CM,0.997904,YES
655,-74,-1617,1,CM,0.994753,YES
671,431,-1865,1,CM,0.995542,YES
673,162,-1968,1,CM,0.992424,YES
674,191,-1365,1,CM,0.999192,YES
683,342,-1151,1,CM,0.998739,YES
686,514,-1111,1,CM,0.998033,YES
695,430,-1289,1,CM,0.999714,YES
701,884,-1370,1,CM,0.995026,YES
710,174,-1808,1,CM,0.995678,YES
713,399,-1074,1,CM,0.997903,YES
725,125,-1978,1,CM,0.991833,YES
743,213,-1118,1,CM,0.997829,YES
780,1046,-1699,1,CM,0.989458,YES
786,582,-1477,1,CM,0.999088,YES
791,1027,-1623,1,CM,0.990757,YES
795,-21,-1627,1,CM,0.995583,YES
801,218,-1579,1,CM,0.998739,YES
806,394,-1622,1,CM,0.998958,YES
838,457,-1222,1,CM,0.999276,YES
839,723,-1663,1,CM,0.996296,YES
860,316,-1829,1,CM,0.996129,YES
869,10,-1347,1,CM,0.997089,YES
870,916,-1477,1,CM,0.994252,YES
873,978,-1555,1,CM,0.992489,YES
895,804,-1263,1,CM,0.996148,YES
898,108,-1730,1,CM,0.996192,YES
917,527,-1899,1,CM,0.994528,YES
930,334,-933,1,CM,0.995636,YES
938,767,-1736,1,CM,0.99478,YES
944,27,-1729,1,CM,0.99517,YES
956,82,-1291,1,CM,0.997899,YES
970,541,-1129,1,CM,0.99808,YES
984,30,-1740,1,CM,0.995064,YES
994,533,-1784,1,CM,0.996543,YES
1002,387,-1396,1,CH,0.955851,YES
1016,326,-1326,1,CM,0.999808,YES
1017,555,-1479,1,CM,0.999278,YES
1023,855,-1407,1,CM,0.995597,YES
1044,656,-1155,1,CM,0.997371,YES
1056,736,-1562,1,CM,0.996993,YES
1064,789,-1286,1,CM,0.996506,YES
1069,105,-1693,1,CM,0.996625,YES
1074,-120,-1881,1,CM,0.990135,YES
1080,598,-1055,1,CM,0.996764,YES
1083,326,-905,1,CM,0.995084,YES
1084,496,-1207,1,CM,0.999028,YES
1089,397,-1937,1,CM,0.994124,YES
1096,192,-1108,1,CM,0.997561,YES
1108,545,-1765,1,CM,0.996757,YES
1111,11,-1833,1,CM,0.993333,YES
1130,474,-1780,1,CM,0.99688,YES
1143,-36,-1848,1,CM,0.992315,YES
1175,-69,-1450,1,CM,0.995763,YES
1188,227,-862,1,CM,0.993765,YES
1205,790,-1267,1,CM,0.996399,YES
1216,-43,-1865,1,CM,0.991883,YES
1225,757,-1758,1,CM,0.994621,YES
1240,287,-1306,1,CM,0.999618,YES
1242,463,-1242,1,CM,0.99939,YES
1244,331,-897,1,CM,0.994937,YES
1247,543,-1286,1,CM,0.999251,YES
1273,609,-1399,1,CM,0.998994,YES
1277,766,-1291,1,CM,0.996887,YES
1290,241,-1156,1,CM,0.998402,YES
1302,561,-1735,1,CM,0.997076,YES
1305,187,-1244,1,CM,0.998718,YES
1312,489,-971,1,CM,0.996159,YES
1319,842,-1696,1,CM,0.994039,YES
1341,458,-929,1,CM,0.995517,YES
1345,54,-1556,1,CM,0.99725,YES
1386,685,-1281,1,CM,0.997939,YES
1402,491,-1058,1,CM,0.997479,YES
1407,154,-1431,1,CM,0.99887,YES
1408,301,-939,1,CM,0.995655,YES
1409,279,-1126,1,CM,0.998289,YES
1441,187,-1007,1,CM,0.996154,YES
1446,368,-780,1,CM,0.992384,YES
1455,723,-1664,1,CM,0.996286,YES
1462,61,-1643,1,CM,0.996634,YES
1466,385,-763,1,CM,0.991966,YES
1474,185,-1094,1,CM,0.99734,YES
1480,219,-1977,1,CM,0.992664,YES
1484,37,-1332,1,CM,0.997448,YES
1500,184,-986,1,CM,0.995794,YES
1504,779,-1517,1,CM,0.996614,YES
1527,745,-1804,1,CM,0.994087,YES
1533,-61,-1268,1,CM,0.995638,YES
1542,902,-1451,1,CM,0.994615,YES
1559,172,-1592,1,CM,0.998287,YES
1566,440,-1064,1,CM,0.997719,YES
1569,607,-1162,1,CM,0.997917,YES
1572,-131,-1920,1,CM,0.989122,YES
1576,385,-1829,1,CM,0.99623,YES
1579,152,-1909,1,CM,0.993612,YES
1593,516,-1806,1,CM,0.996285,YES
1595,984,-1614,1,CM,0.991901,YES
1599,309,-1159,1,CM,0.998735,YES
1611,177,-835,1,CM,0.992804,YES
1629,463,-1012,1,CM,0.996915,YES
1646,204,-733,1,CM,0.990519,YES
1668,362,-1629,1,CM,0.998882,YES
1675,771,-1196,1,CM,0.996231,YES
1701,556,-1183,1,CM,0.998501,YES
1704,116,-1878,1,CM,0.993865,YES
1708,672,-1111,1,CM,0.996731,YES
1722,401,-1665,1,CM,0.998529,YES
1724,396,-728,1,CM,0.991054,YES
1741,13,-1231,1,CM,0.996638,YES
1748,-101,-1995,1,CM,0.988041,YES
1758,471,-781,1,CM,0.992274,YES
1764,818,-1469,1,CM,0.996158,YES
1765,285,-1723,1,CM,0.997633,YES
1769,304,-738,1,CM,0.991183,YES
1773,636,-1150,1,CM,0.99753,YES
1774,678,-1706,1,CM,0.996364,YES
1782,633,-1226,1,CM,0.998192,YES
1788,559,-1534,1,CM,0.999007,YES
1799,670,-1279,1,CM,0.998104,YES
1806,639,-1138,1,CM,0.997379,YES
1807,560,-1666,1,CM,0.997923,YES
1818,318,-1291,1,CM,0.999664,YES
1820,-30,-1678,1,CM,0.994912,YES
1824,1031,-1711,1,CM,0.989701,YES
1849,-118,-1887,1,CM,0.990058,YES
1858,76,-1121,1,CM,0.996533,YES
1875,820,-1629,1,CM,0.995144,YES
1883,448,-1376,1,CM,0.999898,YES
1895,402,-1325,1,CM,0.999875,YES
1904,-47,-1104,1,CM,0.994508,YES
1916,765,-1282,1,CM,0.996862,YES
1920,691,-1179,1,CM,0.99719,YES
1941,675,-1701,1,CM,0.996461,YES
1966,636,-1370,1,CM,0.998726,YES
1989,38,-1537,1,CM,0.997146,YES
1998,2,-1432,1,CM,0.99699,YES
1999,54,-1553,1,CM,0.997269,YES
2,23,-433,2,CM,0.995527,YES
9,-12,477,2,CM,0.995082,YES
11,-503,261,2,CM,0.989775,YES
21,447,-80,2,CM,0.998239,YES
31,138,-76,2,CM,0.999793,YES
39,-217,688,2,CM,0.987984,YES
41,-187,75,2,CM,0.99739,YES
53,-141,-561,2,CM,0.991412,YES
59,317,291,2,CM,0.998023,YES
65,588,-9,2,CM,0.99644,YES
70,-237,207,2,CM,0.99597,YES
71,-166,-332,2,CM,0.995327,YES
82,-304,-152,2,CM,0.99496,YES
92,-507,126,2,CM,0.990626,YES
93,755,-34,2,CM,0.993039,YES
107,518,169,2,CM,0.997062,YES
108,586,-412,2,CM,0.992822,YES
109,21,696,2,CM,0.9903,YES
112,452,281,2,CM,0.996962,YES
114,154,673,2,CM,0.991343,YES
116,227,235,2,CM,0.998951,YES
117,-585,-212,2,CM,0.9876,YES
127,679,194,2,CM,0.994124,YES
148,149,194,2,CM,0.999339,YES
152,-475,-391,2,CM,0.988398,YES
157,-191,-483,2,CM,0.992422,YES
170,-368,-73,2,CM,0.994076,YES
171,748,-105,2,CM,0.992959,YES
177,-2,191,2,CM,0.998789,YES
182,341,-591,2,CM,0.992012,YES
190,-235,548,2,CM,0.991071,YES
193,-434,-391,2,CM,0.989419,YES
196,172,337,2,CM,0.997919,YES
200,182,703,2,CM,0.990537,YES
201,-284,223,2,CM,0.995037,YES
207,376,109,2,CM,0.998942,YES
228,682,300,2,CM,0.993083,YES
230,-26,322,2,CM,0.997355,YES
231,47,675,2,CM,0.991002,YES
242,363,212,2,CM,0.998451,YES
247,711,-262,2,CM,0.992537,YES
256,-137,-173,2,CM,0.997405,YES
258,817,14,2,CM,0.991556,YES
259,-211,703,2,CM,0.987668,YES
285,201,-346,2,CM,0.997337,YES
291,-17,-162,2,CM,0.998662,YES
295,115,714,2,CM,0.99018,YES
311,-421,-110,2,CM,0.992724,YES
313,829,90,2,CM,0.991132,YES
315,3,-369,2,CM,0.996471,YES
318,431,226,2,CM,0.997715,YES
324,-372,-297,2,CM,0.992189,YES
328,516,-396,2,CM,0.994163,YES
333,25,258,2,CM,0.9984,YES
352,-30,-394,2,CM,0.995834,YES
355,322,59,2,CM,0.999469,YES
368,0,659,2,CM,0.991147,YES
373,738,-270,2,CM,0.991846,YES
377,95,349,2,CM,0.997656,YES
381,404,-416,2,CM,0.995134,YES
383,320,-158,2,CM,0.998912,YES
384,319,-289,2,CM,0.997663,YES
420,144,332,2,CM,0.997971,YES
426,719,197,2,CM,0.993253,YES
429,214,496,2,CM,0.99533,YES
431,786,-181,2,CM,0.991565,YES
444,-322,-430,2,CM,0.9912,YES
448,800,-90,2,CM,0.991767,YES
452,-51,-726,2,CM,0.988009,YES
467,67,299,2,CM,0.998174,YES
471,-80,-27,2,CM,0.998713,YES
475,24,-549,2,CM,0.993181,YES
479,129,179,2,CM,0.999418,YES
485,160,423,2,CM,0.996666,YES
490,-92,-650,2,CM,0.989757,YES
491,-285,-392,2,CM,0.992547,YES
493,268,-515,2,CM,0.994141,YES
497,383,-673,2,CM,0.989561,YES
521,383,508,2,CM,0.994214,YES
522,151,694,2,CM,0.990781,YES
525,512,-54,2,CM,0.997515,YES
526,-71,-369,2,CM,0.995873,YES
532,-406,72,2,CM,0.993328,YES
540,-533,276,2,CM,0.9888,YES
563,-151,149,2,CM,0.997591,YES
566,150,213,2,CM,0.999197,YES
584,523,253,2,CM,0.996336,YES
587,-544,-94,2,CM,0.989599,YES
592,-307,-143,2,CM,0.994962,YES
604,-412,553,2,CM,0.987485,YES
610,362,-591,2,CM,0.991858,YES
612,285,377,2,CM,0.9971,YES
615,501,-435,2,CM,0.993694,YES
621,143,289,2,CM,0.998477,YES
623,376,-127,2,CM,0.998706,YES
625,-422,302,2,CM,0.991382,YES
631,-239,-373,2,CM,0.993641,YES
632,-188,663,2,CM,0.989073,YES
642,267,-56,2,CM,0.99968,YES
644,554,278,2,CM,0.995627,YES
652,140,-273,2,CM,0.998294,YES
653,-125,-23,2,CM,0.998233,YES
665,-312,391,2,CM,0.99256,YES
675,625,-431,2,CM,0.991807,YES
678,-526,78,2,CM,0.99027,YES
703,74,-325,2,CM,0.997478,YES
721,535,114,2,CM,0.997094,YES
722,592,-490,2,CM,0.991264,YES
732,381,-182,2,CM,0.998289,YES
748,-264,-445,2,CM,0.991997,YES
751,-423,-110,2,CM,0.992677,YES
753,742,297,2,CM,0.991811,YES
760,744,262,2,CM,0.992134,YES
762,614,-329,2,CM,0.993621,YES
763,-103,511,2,CM,0.993611,YES
764,571,468,2,CM,0.992646,YES
770,225,-50,2,CM,0.999828,YES
771,-175,-595,2,CM,0.990161,YES
785,-55,757,2,CM,0.988004,YES
797,413,190,2,CM,0.998174,YES
803,-369,-517,2,CM,0.988531,YES
824,578,375,2,CM,0.99404,YES
825,-280,317,2,CM,0.994154,YES
829,-439,-387,2,CM,0.989363,YES
832,528,-225,2,CM,0.996226,YES
875,-420,293,2,CM,0.991531,YES
885,-33,-318,2,CM,0.996941,YES
903,104,-168,2,CM,0.999221,YES
908,559,209,2,CM,0.996177,YES
953,73,-404,2,CM,0.996271,YES
957,-175,214,2,CM,0.996843,YES
962,474,582,2,CM,0.9917,YES
975,22,-221,2,CM,0.99843,YES
976,782,-105,2,CM,0.992147,YES
978,576,339,2,CM,0.994564,YES
987,605,322,2,CM,0.994288,YES
993,807,-129,2,CM,0.991393,YES
1000,85,-702,2,CM,0.989532,YES
1006,37,338,2,CM,0.997563,YES
1009,-68,-704,2,CM,0.988498,YES
1019,15,149,2,CM,0.999158,YES
1020,202,628,2,CM,0.992466,YES
1031,475,378,2,CM,0.995474,YES
1038,-399,-483,2,CM,0.98857,YES
1040,-130,-433,2,CM,0.994172,YES
1059,701,-229,2,CM,0.993098,YES
1073,-384,26,2,CM,0.993884,YES
1075,278,-347,2,CM,0.997103,YES
1092,-117,-506,2,CM,0.992906,YES
1098,93,30,2,CM,0.999864,YES
1104,354,424,2,CM,0.995959,YES
1117,-462,112,2,CM,0.991858,YES
1119,-485,160,2,CM,0.991037,YES
1125,450,-456,2,CM,0.993934,YES
1140,-374,162,2,CM,0.993678,YES
1142,267,640,2,CM,0.991996,YES
1147,485,-629,2,CM,0.98965,YES
1150,338,372,2,CM,0.996867,YES
1155,-373,178,2,CM,0.993602,YES
1160,-354,564,2,CM,0.988524,YES
1204,-207,646,2,CM,0.989229,YES
1212,-73,300,2,CM,0.997205,YES
1217,-9,763,2,CM,0.988193,YES
1226,-437,448,2,CM,0.988927,YES
1229,-543,86,2,CM,0.989772,YES
1232,-14,-546,2,CM,0.993001,YES
1246,751,-173,2,CM,0.992468,YES
1249,-106,-568,2,CM,0.991657,YES
1253,365,111,2,CM,0.999023,YES
1258,-208,258,2,CM,0.995981,YES
1264,411,29,2,CM,0.998796,YES
1266,-85,-35,2,CM,0.998648,YES
1269,267,-189,2,CM,0.998943,YES
1298,-277,53,2,CM,0.995992,YES
1306,659,-278,2,CM,0.99343,YES
1325,610,-54,2,CM,0.995975,YES
1328,-585,-157,2,CM,0.988041,YES
1329,-453,118,2,CM,0.992059,YES
1334,294,-79,2,CM,0.999482,YES
1349,-260,-189,2,CM,0.995476,YES
1356,539,-253,2,CM,0.99578,YES
1360,529,279,2,CM,0.99599,YES
1367,145,751,2,CM,0.989165,YES
1373,432,260,2,CM,0.997395,YES
1374,775,41,2,CM,0.992599,YES
1387,-64,162,2,CM,0.998477,YES
1394,347,-446,2,CM,0.99507,YES
1395,262,711,2,CM,0.990143,YES
1410,463,289,2,CM,0.996749,YES
1413,547,63,2,CM,0.997063,YES
1415,-39,-145,2,CM,0.998605,YES
1418,419,45,2,CM,0.998703,YES
1426,-315,-248,2,CM,0.99392,YES
1440,245,131,2,CM,0.999597,YES
1449,493,87,2,CM,0.997767,YES
1465,764,-284,2,CM,0.991076,YES
1468,528,52,2,CM,0.997362,YES
1477,-492,439,2,CM,0.987689,YES
1488,-49,-100,2,CM,0.998769,YES
1495,570,65,2,CM,0.9967,YES
1501,456,-464,2,CM,0.993713,YES
1508,474,-41,2,CM,0.998042,YES
1511,218,-297,2,CM,0.997971,YES
1512,-328,598,2,CM,0.988285,YES
1523,207,744,2,CM,0.98935,YES
1525,-288,-148,2,CM,0.995283,YES
1530,168,16,2,CH,0.996505,YES
1539,636,318,2,CM,0.993775,YES
1540,792,27,2,CM,0.99219,YES
1544,-526,333,2,CM,0.988337,YES
1552,-226,144,2,CM,0.996548,YES
1562,827,-204,2,CM,0.990326,YES
1582,-104,-423,2,CM,0.994646,YES
1607,253,-72,2,CM,0.999681,YES
1615,-34,-248,2,CM,0.99777,YES
1616,595,257,2,CM,0.995172,YES
1638,5,319,2,CM,0.997612,YES
1641,-165,-660,2,CM,0.988623,YES
1645,-504,44,2,CM,0.990933,YES
1650,102,427,2,CM,0.996514,YES
1651,335,193,2,CM,0.998796,YES
1659,52,-488,2,CM,0.994631,YES
1665,636,29,2,CM,0.995596,YES
1667,-32,284,2,CM,0.997744,YES
1672,294,325,2,CM,0.997753,YES
1674,49,-184,2,CM,0.998897,YES
1678,480,498,2,CM,0.993387,YES
1680,-168,-102,2,CM,0.997444,YES
1695,-323,381,2,CM,0.992494,YES
1699,140,-267,2,CM,0.998363,YES
1726,686,-147,2,CM,0.994082,YES
1739,820,-173,2,CM,0.990764,YES
1742,183,-247,2,CM,0.998592,YES
1759,280,188,2,CM,0.999137,YES
1768,-178,-255,2,CM,0.996117,YES
1770,564,112,2,CM,0.996659,YES
1780,576,385,2,CM,0.993927,YES
1791,313,465,2,CM,0.995527,YES
1792,316,-143,2,CM,0.999036,YES
1805,-70,27,2,CM,0.998845,YES
1817,-267,350,2,CM,0.993964,YES
1827,318,-16,2,CM,0.99951,YES
1829,428,292,2,CM,0.997104,YES
1837,229,-622,2,CM,0.991765,YES
1842,-214,300,2,CM,0.995448,YES
1846,380,367,2,CM,0.996617,YES
1857,761,24,2,CM,0.992946,YES
1862,-92,70,2,CM,0.99857,YES
1878,523,107,2,CM,0.997294,YES
1892,728,-50,2,CM,0.993621,YES
1896,336,-252,2,CM,0.997979,YES
1903,230,-105,2,CM,0.99961,YES
1905,-41,-314,2,CM,0.996928,YES
1911,461,-11,2,CM,0.998248,YES
1917,-133,-651,2,CM,0.98927,YES
